epoch,loss,mean_squared_error,val_loss,val_mean_squared_error
46,0.04053701326651288,0.02508037556418817,0.03600800618551694,0.02152858880298162
47,0.04124269575946137,0.025865623069727922,0.03186288219806668,0.01789910535400806
48,0.04092531276957179,0.025309654385745627,0.03548026191736306,0.01933104827071543
49,0.04104686237330153,0.02519157914456256,0.030847388232971455,0.016012275890396856
50,0.03966051973617898,0.024057600638826924,0.04331967192100691,0.02702252521087323
51,0.04006934164018737,0.02450763124165931,0.03733841554113516,0.022562523194177595
52,0.04054524396074287,0.025072273637454328,0.03145736806631625,0.016404002114106808
53,0.038276879006876374,0.023363354888471383,0.02927729374429843,0.014750484835115952
54,0.03855284266999985,0.023529087469033,0.029013766865204047,0.014048477087320911
55,0.04045774147619569,0.02495374126960821,0.03547960937067911,0.020087921694088896
56,0.03564924020534212,0.021356342742367484,0.02779871180049471,0.014454321839284521
57,0.03822545068367006,0.02367326903273428,0.04181366144782967,0.027338863578387298
58,0.03701435565274482,0.022500815508047528,0.033510138062542084,0.019563311833661754
59,0.0384985425403245,0.023889167012428263,0.04464542728711714,0.028609886583340755
60,0.037990044410348874,0.02290218171675102,0.032029562084390235,0.01810716554052658
61,0.03572728558894936,0.021627846327839005,0.030408821815440246,0.015589129318855144
62,0.036272850484452085,0.021954037249769926,0.02868804282455652,0.015108320170554804
63,0.03451337341350334,0.020830274370215326,0.033030541037564524,0.019104597367088985
64,0.035608987524545985,0.02155431345363035,0.029393943608388887,0.016266182761754025
65,0.03420025690864358,0.020428063949191888,0.027440235004746343,0.013833372343636423
66,0.0347433060476893,0.020966373665873398,0.03870701677426024,0.024708709987887257
67,0.03531459472080472,0.021279980541362105,0.02816952203956989,0.01521394813332606
68,0.034176162192053355,0.020610778993841533,0.023587734941896553,0.01062214243041866
69,0.032825592346134976,0.019614019113692188,0.027277829634534703,0.015020384157479211
70,0.03413984367560805,0.020731198946521187,0.029767605629903417,0.01718314088511843
71,0.03285633832445839,0.019669268427024468,0.024042052781774296,0.012100802667371862
72,0.03228701218855788,0.0192352773453041,0.02511457207839231,0.01150074157606553
73,0.03344482647161406,0.019921227955158296,0.021694038080068322,0.009068952346333882
74,0.031931628770774545,0.019079189075476462,0.027115775613455444,0.014361643557529058
75,0.03378398245996532,0.020275351143435483,0.02894057632163838,0.016823112763263082
76,0.03136250810182493,0.01890272097746955,0.02130582207931323,0.009590368138629015
77,0.031376048490652654,0.01864014562614868,0.023124575916979764,0.011322118168523361
78,0.030993876992660423,0.018495991715955788,0.026257098979643873,0.014488106139714609
79,0.03066808076018227,0.018201123317717238,0.02240392475951094,0.010610782583286096
80,0.029933775178360125,0.018102665462011128,0.023348925758276257,0.011568039204357556
81,0.029509989923467567,0.01759133418221857,0.050572114663797095,0.038898062235018516
82,0.031052132266699235,0.018686752994361785,0.02892378908400242,0.016915120910181925
83,0.03058296977049857,0.018319793633825864,0.032224121428019295,0.018389995286783745
84,0.031410760043838803,0.018826595556469716,0.028263515244621236,0.016785893661274878
85,0.03007800129445983,0.018215595372648306,0.027178907280301187,0.015728573940621618
86,0.028730038774190853,0.0172649732357229,0.024787174593713192,0.013652868438847698
87,0.029892833737384772,0.017952422078646797,0.03324321825225074,0.02205495903717337
88,0.02890900525251559,0.01726493534317042,0.025967846269364114,0.01513186879400108
89,0.029753798354164335,0.01798014551127665,0.018536454365887977,0.0066663070276656465
90,0.02833658379395509,0.017127354424045334,0.01781816997316417,0.006477989152595807
91,0.02875401052430055,0.017172020454918634,0.018716887439469674,0.008005848467663244
92,0.02965307124365321,0.01814627426782515,0.0232042000424844,0.011297048884443939
93,0.02963793500595344,0.01766541075457793,0.01928046056804983,0.00854659304814623
94,0.028433690093251026,0.017144859255415104,0.027167675916004826,0.016852705823341467
95,0.027747363032458085,0.016740889300652297,0.021338159059014945,0.010805756607031388
96,0.028576087785313117,0.01746546515552768,0.029225899351274107,0.017371306485320266
97,0.027783238954260246,0.016564326629949614,0.020994207405068493,0.010222230387885507
98,0.028220531553104177,0.017187841884795396,0.024729327281920222,0.014046849495893507
99,0.02715402042974052,0.01632180320590662,0.028880596524468054,0.01869843025375773
100,0.028355033170236358,0.017427462683485502,0.025186675287469908,0.013999130448197818
101,0.025959711436113826,0.015595633701022495,0.019477491736881906,0.009584607950631282
102,0.02714975093623136,0.016550625412711482,0.02182047346791437,0.011448262578894471
103,0.028042288383802034,0.01699465290698283,0.02636506614854207,0.014875491386224926
104,0.02777030162893883,0.016690955929483227,0.021490356538097957,0.010529129668041034
105,0.026591169255180555,0.015879206340215363,0.019729412907549926,0.009458194263055697
106,0.026951659155879635,0.01640421166782449,0.022184777277725953,0.011980053819362886
107,0.026665642690277505,0.016327105711655878,0.02458023334442227,0.015115423578637521
108,0.02570026146302105,0.01564693171083637,0.02695899966030239,0.017571572993263916
109,0.02681776106004213,0.016469360788447605,0.021369815985853965,0.010950797164739968
110,0.027319187733984042,0.01659908743841327,0.027936100761207554,0.017896364194791282
111,0.028415619314899124,0.017141359462097727,0.019269256533736043,0.00855245771583634
112,0.02595572396682051,0.015535366814989114,0.02709084719296422,0.016728516148057888
113,0.026703620358400713,0.01597366316197246,0.01963174723469101,0.009521670230837713
114,0.026107199569958366,0.01586268835666353,0.02076667025629375,0.011614454673482917
115,0.026958338764160032,0.016112057852757763,0.0679291418163447,0.058237327341068616
116,0.026260834520181416,0.015997924091678033,0.10756614769028651,0.09757926285143818
117,0.02598886505398614,0.015599221805368779,0.026569192762019578,0.01708614236679398
118,0.025079803146497708,0.014893249439512929,0.02579758743903748,0.016006421674652636
119,0.024387307031554412,0.014643388980036979,0.025116001734056988,0.015543049855812176
120,0.026581808208954647,0.016026419816378642,0.019599299961784937,0.009740545037873761
121,0.024893838798755813,0.015034685690661923,0.020617012390391425,0.011880304589559947
122,0.024791273277590734,0.015257307551571493,0.024524541661232798,0.014899900415038282
123,0.0256140581990269,0.015751751482828636,0.060930182905615984,0.051434137592757785
124,0.025603440121576393,0.01553230696574684,0.023472190725508036,0.014089060200213289
125,0.026060671487694028,0.01594674147316911,0.024896894315923297,0.014705377808134365
126,0.024745010373257645,0.01524002203501203,0.01916365613797316,0.009195725051770071
127,0.02472189073115838,0.014958410696814634,0.019153322674915776,0.009763529312352205
128,0.025431078584041453,0.015406629215249202,0.022426562903969136,0.01337551269414569
129,0.02519830346672152,0.015432334133877972,0.022578263641321088,0.013034969545878447
130,0.024524475614494133,0.014974069045602344,0.019114095944206457,0.010398313844319176
131,0.025818135799442154,0.016023584925316366,0.016984049079788698,0.007617922482645704
132,0.02451041927105148,0.015027960863724146,0.020433561202395964,0.010896147340298392
133,0.025045279781546432,0.015387143697146912,0.03548640642013099,0.0269322243012913
134,0.023831962057923248,0.014504228943485412,0.020964766407872107,0.011687173902801051
135,0.023808627775792218,0.014546106359456178,0.03752248097132813,0.028387273724369885
136,0.024189703729109186,0.014900934498239487,0.022313756753575872,0.012566601439077105
137,0.02559792247695533,0.015605058853910456,0.017999398292744304,0.00885826352544621
138,0.02581394387454488,0.015898460571150477,0.01642360488182163,0.007317658311718174
139,0.022856903623772917,0.013813394063281475,0.022668063800010057,0.014464837448795917
140,0.025491647964216234,0.01584434787874895,0.026038154123446067,0.016799310446621057
141,0.023403075175698073,0.014258086495653579,0.020986643734502722,0.012192501708363147
142,0.02473442985190289,0.015244300873937308,0.018836790737737943,0.010222040191950003
143,0.022974213885860073,0.013966540993752767,0.020238743778933456,0.01199696608224755
144,0.023845643966952174,0.014560434543198091,0.025387615158415592,0.016261296713159786
145,0.023108749040965847,0.014081130118633739,0.016866860972778935,0.008584726085486423
146,0.022953653390456814,0.014136760766341345,0.02056697212640677,0.012468306999373902
147,0.02425513523995815,0.014870246403952112,0.023577388708812517,0.014393508686572552
148,0.022583679840091922,0.013616611931621886,0.025192507156716275,0.017086255185476674
149,0.023271512088029737,0.014274260341727955,0.019535913515287835,0.011059732203631921
150,0.022874805895926695,0.014120582436509078,0.0201508302476492,0.011354356229112291
151,0.02515048961624288,0.015126923540060967,0.018408460710365494,0.009969340694659913
152,0.023391259442091923,0.014359869078884964,0.017279390813419233,0.008486541538962859
153,0.02414198595208963,0.014744797402289633,0.018302804410077252,0.008704479742521146
154,0.023547878697343306,0.014410546601142686,0.020746408942135964,0.011956913933170506
155,0.023985049736472086,0.014488651408947973,0.018188012042292603,0.009391165030637739
156,0.022719582582039436,0.013723207473989231,0.01733977583659304,0.008989749832988463
157,0.02288638419523963,0.013919349590242526,0.024742684581571514,0.015899533930031146
158,0.02264563449848835,0.013716222404378342,0.01717845363089362,0.008862044808761406
159,0.022912035216130538,0.014027358271217165,0.02588024892069556,0.01708065971012672
160,0.023782797376706695,0.014706406196239745,0.013672021354685674,0.0046324327909010084
161,0.022588427875264317,0.01373184488271099,0.017593433596641273,0.00894952363723696
162,0.022757135835974975,0.013977589807783268,0.017263507498456194,0.008961846487730876
163,0.023312261132743588,0.014428776956536134,0.017650926412941817,0.008615559997951595
164,0.023505812996174602,0.014384130943798454,0.023090504283258866,0.014758966394522515
165,0.022564350648425355,0.013900044738520696,0.016099537781498453,0.007240006680318571
166,0.022727637076145786,0.013796136316117454,0.017043106587933708,0.009165659287277408
167,0.023022189078994178,0.0141789659150107,0.025868951885572245,0.017268546119293158
168,0.022450705996739,0.013663341618912387,0.020163379251598952,0.011635275491913248
169,0.022174147480375824,0.013449242509160787,0.02066801544055119,0.012961794386440245
170,0.021669395782873073,0.013347216057506276,0.015385933041393577,0.006817689602642233
171,0.022505525586286698,0.013645151622051772,0.02362352000499094,0.015273737314740313
172,0.022096786293174086,0.01347639549022656,0.01585004869121331,0.007653713157972427
173,0.023175534326344574,0.01438525303409814,0.022374388350694028,0.013022826753092465
174,0.022387611711974297,0.01359614562854312,0.021690016086618823,0.012971681976892255
175,0.023617534850711296,0.014456759365056696,0.021288148938557943,0.012109054231879164
176,0.02282130494599268,0.01372262490193121,0.019870102413938388,0.011769587249221006
177,0.02185388034752057,0.013318659559099878,0.02164390547251379,0.013448831728413454
178,0.022264017547433526,0.01363768555437431,0.01651505544199958,0.007501199145716763
179,0.02271294689703928,0.013840023249527204,0.020540934584632114,0.011763454769394017
180,0.02144049103788621,0.013126811304077243,0.020082203285382676,0.011990733828197035
181,0.022206216739861576,0.013726352722266999,0.01957430399943132,0.010759720971035931
182,0.021635812480191592,0.0132090715184615,0.018040933847628737,0.010070534597616643
183,0.02144277588987341,0.013172826254681054,0.021156384783039044,0.012524555422234218
184,0.021417826101508896,0.012797708060503937,0.01860877836274134,0.010452569382651164
185,0.022241360753908788,0.01361778609136034,0.016196566938727466,0.007769377439110834
186,0.021909214885175894,0.013510870347078282,0.017362863527381565,0.008307832167008417
187,0.02173088767953571,0.013112609999803815,0.01575959179908395,0.00754308660742589
188,0.021871788358251886,0.01338539745031682,0.024708792617594875,0.01590094181821561
189,0.022343382122099926,0.013601569070734402,0.02217448049143807,0.01441011404235464
190,0.020942348399019116,0.012826313151839788,0.01752565157887814,0.009514391072326572
191,0.021295083811244744,0.013105973298761953,0.019698239902073558,0.011749854292862143
192,0.020661544814909796,0.012649893056616828,0.014436854004815177,0.007089219244589258
193,0.02282004718664192,0.01428751452891878,0.020353497596116394,0.011868313795330378
194,0.020628025924196217,0.012442725297293438,0.021482548206574744,0.01358374304280759
195,0.021976034360174545,0.01342766216133955,0.01722042737724455,0.009884570228836468
196,0.021648741384960937,0.013459231188123871,0.02479284287181434,0.01691572125350872
197,0.021294052051361874,0.01321849697750736,0.01540271014075827,0.0074393925009338694
198,0.0213360374423008,0.012991245533218688,0.03344815499610729,0.02530919133955417
199,0.021378907436316964,0.013088763052738605,0.019822714758013282,0.011957259456729851
